pair_id,survey,final_L1,final_barrier_code,final_feasibility,confidence,L1_agree_oa_an,feas_agree_oa_an,has_google,final_barrier_code_oa,final_feasibility_oa,L1_oa,final_barrier_code_an,final_feasibility_an,L1_an,final_barrier_code_go,final_feasibility_go,L1_go
CPS_0662,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0665,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0666,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0664,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0667,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0668,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0669,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0671,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0670,CPS,CC,CC.1,F2,HIGH,True,True,True,CC.1,F2,CC,CC.1,F2,CC,CC.1,F2,CC
CPS_0672,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0674,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0673,CPS,CC,CC.1,F2,MODERATE,True,False,True,CC.1,F3,CC,CC.1,F2,CC,CC.1,F2,CC
CPS_0675,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0676,CPS,CC,CC.1,F2,HIGH,True,True,True,CC.1,F2,CC,CC.1,F2,CC,CC.1,F2,CC
CPS_0677,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0678,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0679,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.1,F3,CC
CPS_0680,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0681,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0683,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0682,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.1,F3,CC
CPS_0684,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0685,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.1,F3,CC
CPS_0686,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0689,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0688,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0687,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0691,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0690,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0692,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0693,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0694,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.1,F3,CC,CC.2,F3,CC
CPS_0695,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0696,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.1,F3,CC
CPS_0697,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0698,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0699,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0700,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0701,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0702,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0704,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0703,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0705,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0707,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0706,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0708,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0711,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0709,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0710,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0714,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0713,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0712,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0715,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0716,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0717,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0718,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0720,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0719,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0721,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0722,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0723,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0724,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0725,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0726,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0727,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0728,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0729,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0730,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0731,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0732,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0733,CPS,CC,CC.2,F2,MODERATE,True,False,True,CC.2,F3,CC,CC.2,F2,CC,CC.1,F2,CC
CPS_0734,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0735,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0736,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0737,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0739,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0738,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F2,CC
CPS_0740,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0741,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0742,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0743,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0744,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0745,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0746,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0747,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0748,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0749,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0750,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0751,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0752,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0753,CPS,CC,CC.2,F3,HIGH,True,True,True,CC.2,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0754,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0755,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0756,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0758,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0757,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.2,F3,CC,CC.2,F3,CC
CPS_0759,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0760,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0762,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0761,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0763,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0765,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0764,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0766,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0767,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0768,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0769,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0770,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0772,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0773,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0771,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0774,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0775,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0776,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0777,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0778,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0779,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0780,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0782,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0781,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0783,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0785,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0784,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0786,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0788,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0787,CPS,CC,CC.1,F3,HIGH,True,True,True,CC.1,F3,CC,CC.1,F3,CC,CC.1,F3,CC
CPS_0789,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0791,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0790,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0792,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0794,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0793,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0795,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0796,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0797,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0798,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0799,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0800,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0801,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0802,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0804,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0803,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0806,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0807,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0805,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0808,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0809,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0810,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0811,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0812,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0813,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0814,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0816,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0815,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0817,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0819,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0818,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0820,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0821,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0822,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0823,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0825,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0824,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0826,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0827,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0828,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0829,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0830,CPS,MC,MC.2,F1,HIGH,True,True,False,MC.2,F1,MC,MC.2,F1,MC,,,
CPS_0831,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0832,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0833,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0834,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0835,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0836,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0838,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0839,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0840,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0842,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0841,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0843,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0845,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0846,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0848,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0847,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0849,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0850,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0853,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0852,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0854,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0855,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0856,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0857,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0858,CPS,NHB,NHB.0,F1,HIGH,True,True,False,NHB.0,F1,NHB,NHB.0,F1,NHB,,,
CPS_0860,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0859,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0861,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0862,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0863,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0864,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0865,CPS,MC,MC.4,F2,HIGH,True,True,False,MC.4,F2,MC,MC.4,F2,MC,,,
CPS_0867,CPS,CC,CC.2,F3,MODERATE,True,False,False,CC.2,F3,CC,CC.2,F2,CC,,,
CPS_0866,CPS,CC,CC.2,F2,HIGH,True,True,False,CC.2,F2,CC,CC.2,F2,CC,,,
CPS_0868,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0869,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0870,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0874,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0875,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0876,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0877,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0878,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0879,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0880,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0881,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0882,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0883,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0884,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0885,CPS,CC,CC.2,F3,HIGH,True,True,False,CC.2,F3,CC,CC.2,F3,CC,,,
CPS_0887,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
CPS_0886,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.2,F3,CC,,,
CPS_0888,CPS,CC,CC.2,F3,MODERATE,False,True,False,CC.2,F3,CC,TC.2,F3,TC,,,
CPS_0889,CPS,CC,CC.1,F3,HIGH,True,True,False,CC.1,F3,CC,CC.1,F3,CC,,,
