pair_id,final_feasibility,confidence,n_all_votes,score_composite,score_entropy,score_bayesian,score_borda,score_ensemble,rank_composite,rank_entropy,rank_bayesian,rank_borda,rank_ensemble
CPS_0650,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0653,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0654,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0652,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0655,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0657,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0656,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0658,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0659,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0660,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0661,F3,HIGH,6,1.0,0.12179318132141902,0.42425,0.25,0.2777626192849124,297.0,1577.0,327.0,328.0,328.0
CPS_0663,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0662,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0665,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0666,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0664,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0667,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0668,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0669,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0671,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0670,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0672,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0674,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0673,F2,MODERATE,6,1.34,0.3952206141746329,0.67425,0.4166666666666667,0.5038637427675261,248.0,186.0,252.0,268.0,284.0
CPS_0675,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0676,F2,HIGH,6,2.0,0.67,0.79925,0.5,0.6977698961234307,69.0,32.0,1.0,139.0,62.0
CPS_0677,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0678,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0679,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0680,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0681,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0683,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0682,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0684,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0685,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0686,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0689,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0688,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0687,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0691,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0690,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0692,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0693,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0694,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0695,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0696,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0697,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0698,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0699,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0700,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0701,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0702,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0704,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0703,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0705,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0707,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0706,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0708,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0711,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0709,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0710,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0714,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0713,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0712,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0715,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0716,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0717,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0718,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0720,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0719,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0721,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0722,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0723,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0724,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0725,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0726,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0727,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0728,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0729,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0730,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0731,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0732,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0733,F2,MODERATE,6,1.34,0.28181528992858434,0.54925,0.3333333333333333,0.4126353750606097,248.0,1251.0,306.0,311.0,301.0
CPS_0734,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0735,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0736,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0737,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0739,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0738,F3,HIGH,6,1.0,0.12179318132141902,0.42425,0.25,0.2777626192849124,297.0,1577.0,327.0,328.0,328.0
CPS_0740,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0741,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0742,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0743,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0744,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0745,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0746,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0747,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0748,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0749,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0750,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0751,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0752,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0753,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0754,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0755,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0756,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0758,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0757,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0759,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0760,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0762,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0761,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0763,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0765,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0764,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0766,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0767,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0768,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0769,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0770,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0772,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0773,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0771,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0774,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0775,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0776,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0777,F3,HIGH,6,1.0,0.19466089951884902,0.17425000000000002,0.08333333333333333,0.1712218108286699,297.0,1291.0,460.0,462.0,457.0
CPS_0778,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0779,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0780,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0782,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0781,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0783,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0785,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0784,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0786,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0788,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0787,F3,HIGH,6,1.0,0.33,0.04925,0.0,0.14300654542640454,297.0,269.0,1153.0,617.0,1135.0
CPS_0789,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0791,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0790,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0792,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0794,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0793,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0795,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0796,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0797,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0798,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0799,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0800,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0801,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0802,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0804,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0803,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0806,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0807,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0805,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0808,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0809,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0810,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0811,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0812,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0813,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0814,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0816,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0815,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0817,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0819,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0818,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0820,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0821,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0822,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0823,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0825,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0824,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0826,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0827,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0828,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0829,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0830,F1,HIGH,5,3.0,1.0,0.7705714285714286,1.0,0.9904404761904761,1.0,1.0,96.0,1.0,9.0
CPS_0831,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0832,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0833,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0834,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0835,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0836,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0838,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0839,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0840,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0842,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0841,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0843,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0845,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0846,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0848,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0847,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0849,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
CPS_0850,F3,HIGH,5,1.0,0.33,0.056285714285714286,0.0,0.14535178352164263,297.0,269.0,617.0,617.0,609.0
