question_id,question_text,survey,is_multilevel,question_length
4757,"(Including overtime pay, tips and commissions,) what are (name's/your) usual annual earnings on (this job/ (your/his/her) MAIN), before taxes or other deductions?",Current Population Survey (CPS),False,162.0
4758,"(Including overtime pay, tips and commissions,) what are (name's/your) usual bi weekly earnings on (this job/ (your/his/her) MAIN), before taxes or other deductions?",Current Population Survey (CPS),False,165.0
4759,What is your best estimate of (your/his/her) usual (weekly/bi-weekly/monthly/annual) earnings before taxes or other deductions?,Current Population Survey (CPS),False,127.0
4760,I have recorded (your/his/her) total earnings (for (your/his/her) (as/main job ) (ERNAMT) (weekly/bi-weekly/monthly/annually) before taxes or other deductions. Is that correct?,Current Population Survey (CPS),False,176.0
4761,"(Including overtime pay, tips and commissions,), what are (your/his/her) usual (weekly/bi-weekly/monthly/annual) earnings on (this job/ (your/his/her) MAIN), before taxes or other deductions?",Current Population Survey (CPS),False,191.0
4762,How many weeks a year (do/does) (name/you) get paid for?,Current Population Survey (CPS),False,56.0
4763,(Even though you told me it is easier to report (your/his/her) earnings (you/he/she) PAID AT AN HOURLY RATE on (this job/ (your/his/her) MAIN)?,Current Population Survey (CPS),False,143.0
4764,"(EXCLUDING overtime pay, tips and commissions) what is (your/his/her) hourly rate of pay on (this job/ (your/his/her) MAIN) job?",Current Population Survey (CPS),False,128.0
4765,"On this job, (are / is) (name/you) a member of a labor union or of an employee association similar to a union?",Current Population Survey (CPS),False,110.0
4766,"On this job, (are / is) (name/you) covered by a union or employee association contract?",Current Population Survey (CPS),False,87.0
4767,When did (name/you) last work at a job or business?,Current Population Survey (CPS),False,51.0
4768,(Are / Is) (name/you) retired FROM A JOB OR BUSINESS?,Current Population Survey (CPS),False,53.0
4769,"What best describes (name's/your) situation at this time? For example, (are / is) (you/he/she) disabled, ill, in school, taking care of house or family, or something ELSE?",Current Population Survey (CPS),False,171.0
4770,"(THE WEEK BEFORE LAST/LAST WEEK), (was/were) (you/he/she) enrolled in a high school, college, or university?",Current Population Survey (CPS),False,108.0
4771,"Would that be high school, college or university?",Current Population Survey (CPS),False,49.0
4772,(Are / Is) (you/he/she) enrolled in school as a full time or part time student?,Current Population Survey (CPS),False,79.0
4773,"(We will recontact this household in 8 months / In the future we may need to recontact this household / We will recontact this household next month) to update this information. If we are unable to reach you and we talk to someone else instead, is it OK if we refer to some of the information you gave us?",Current Population Survey (CPS),False,304.0
4774,(Are you/Is NAME/Is anyone/Are any of the new household members) deaf or (do you/does NAME/does anyone/do they) have serious difficulty hearing?,Current Population Survey (CPS),False,144.0
4775,"(Are you/Is NAME/Is anyone/Are any of the new household members) blind or (do you/does NAME/does anyone/do they) have serious difficulty seeing, even when wearing glasses?",Current Population Survey (CPS),False,171.0
4776,"Because of a physical, mental, or emotional condition, (do you/does NAME/does anyone/do any of the new household members) have serious difficulty concentrating, remembering, or making decisions?",Current Population Survey (CPS),False,194.0
4777,(Do you/Does NAME/Does anyone/Do any of the new household members) have serious difficulty walking or climbing stairs?,Current Population Survey (CPS),False,118.0
4778,(Do you/Does NAME/Does anyone/Do any of the new household members) have difficulty dressing or bathing?,Current Population Survey (CPS),False,103.0
4779,"Because of a physical, mental, or emotional condition, (do you/does NAME/does anyone/do any of the new household members) have difficulty doing errands alone such as visiting a doctor's office or shopping?",Current Population Survey (CPS),False,205.0
4780,In what country (was/were) (name/you) born?,Current Population Survey (CPS),False,43.0
4781,In what country was (your/his/her) mother born?,Current Population Survey (CPS),False,47.0
4782,In what country was (your/his/her) father born?,Current Population Survey (CPS),False,47.0
4783,(Are / Is) (name/you) a CITIZEN of the United States?,Current Population Survey (CPS),False,53.0
4784,(were/was) (name/you) born a citizen of the United States?,Current Population Survey (CPS),False,58.0
4785,Did (name/you) become a citizen of the United States through naturalization?,Current Population Survey (CPS),False,76.0
4786,When did (name/you) come to live in the United States?,Current Population Survey (CPS),False,54.0
4787,Which category represents (your/name of reference person/the total combined income) (total combined income during the past 12 months?/ of all members of your FAMILY during the past 12 months?/ of all members of (name of reference person) 's FAMILY during the past 12 months?),Current Population Survey (CPS),False,275.0
4788,"During the 2019–20 school year, was it a practice of your school to do the following? • If your school changed its practices during the school year, please answer regarding your most recent practice.  a. Require visitors to sign or check in and wear badges b. Control access to school buildings during school hours (e.g., locked or monitored doors, loading docks) c. Control access to school grounds during school hours (e.g., locked or monitored gates) d. Equip classrooms with locks so that doors can be locked from the inside e. Close the campus for most or all students during lunch f. Provide school lockers to students g. Have “panic button(s)” or silent alarm(s) that directly connect to law enforcement in the event of an incident h. Provide an electronic notification system that automatically notifies parents in case of a school-wide emergency i. Require faculty and staff to wear badges or picture IDs j. Use one or more security cameras to monitor the school k. Provide two-way radios to any staff l. Require metal detector checks on students every day m. Perform one or more random metal detector checks on students n. Perform one or more random sweeps (e.g., locker checks, dog sniffs) for contraband (e.g., drugs or weapons*) o. Require drug testing for students participating in athletics or other extracurricular activities p. Require students to wear uniforms q. Enforce a strict dress coder. Require clear book bags or ban book bags on school grounds s. Provide a structured anonymous threat reporting system (e.g., online submission, telephone hotline, or written submission via drop box) t. Require students to wear badges or picture u. Prohibit non-academic use of cell phones or smartphones during",School Survey on Crime and Safety (SSOCS),True,1721.0
4789,"Does your school have a written plan that describes procedures to be performed in the following scenarios? a. Active shooter* b. Natural disasters (e.g., earthquakes or tornadoes) c. Hostages d. Bomb threats or incidents e. Chemical, biological, or radiological threats or incidents (e.g., release 1 2 of mustard gas, anthrax, smallpox, or radioactive materials) f. Suicide threats or incidents g. Pandemic disease 161 h. Post-crisis reunification of students with their families",School Survey on Crime and Safety (SSOCS),True,479.0
4790,"During the 2019–20 school year, has your school drilled students on the use of the following emergency procedures? a. Evacuation* b. Lockdown* c. Shelter-in-place*",School Survey on Crime and Safety (SSOCS),True,163.0
4791,"During the 2019–20 school year, did your school have any activities that included the following components for students? a. Prevention curriculum, instruction, or training for students (e.g., conflict resolution, anti-bullying*, dating violence* prevention) b. Social and emotional learning (SEL) for students (e.g., social skills, anger management, mindfulness) c. Behavioral or behavior modification intervention for students (including the use of positive reinforcements) d. Individual mentoring, tutoring, or coaching of students by adults e. Student involvement in peer mediation f. Student court to address student conduct problems or minor offenses g. Student involvement in restorative practices* (e.g., peace or conflict circles) h. Programs to promote a sense of community or social integration among students",School Survey on Crime and Safety (SSOCS),True,819.0
4792,"During the 2019–20 school year, did your school have a threat assessment* team or any other formal group of persons to identify students who might be a potential risk for violent or harmful behavior (toward themselves or others)?",School Survey on Crime and Safety (SSOCS),False,229.0
4793,"During the 2019–20 school year, did your school have any recognized student groups with the following purposes? a. Acceptance of sexual orientation* and gender identity* of students (e.g., 1 Gay-Straight Alliance) b. Acceptance of students with disabilities (e.g., Best Buddies) c. Acceptance of cultural or religious diversity (e.g., Cultural Awareness Club",School Survey on Crime and Safety (SSOCS),True,358.0
4794,Which of the following does your school do to involve or help parents? a. Have a formal process to obtain parental input on policies related to school crime and discipline b. Provide training or technical assistance to parents in dealing with students' problem behavior,School Survey on Crime and Safety (SSOCS),True,269.0
4795,"During the 2019–20 school year, were any of the following community and outside groups involved in your school’s efforts to promote a safe school? a. Parent groups b. Social service agencies c. Juvenile justice agencies d. Law enforcement agencies e. Mental health agencies f. Civic organizations or service clubs g. Private corporations or businesses h. Religious organization",School Survey on Crime and Safety (SSOCS),True,377.0
4796,"During the 2019–20 school year, did you have any sworn law enforcement officers (including School Resource Officers*) present at your school* at least once a week?",School Survey on Crime and Safety (SSOCS),False,163.0
4797,"Were sworn law enforcement officers (including School Resource Officers*) used at least once a week in or around your school at the following times? a. While students were arriving or leaving b. At selected school activities (e.g., athletic and social events, open houses) c. When school or school activities were not occur",School Survey on Crime and Safety (SSOCS),True,323.0
4798,"Did any of the sworn law enforcement officers (including School Resource Officers*) at your school* routinely: a. Carry physical restraints (e.g., handcuffs, Tasers) b. Carry chemical aerosol sprays (e.g., Mace, pepper spray) c. Carry a firearm* d. Wear a body camera",School Survey on Crime and Safety (SSOCS),True,267.0
4799,"Did these sworn law enforcement officers (including School Resource Officers*) participate in the following activities at your school*? a. Motor vehicle traffic control b. Security enforcement and patrol c. Maintaining student discipline d. Identifying problems in the school and proactively seeking solutions to those problems e. Training teachers and staff in school safety or crime prevention f. Mentoring students g. Teaching a law-related education course or training students (e.g., drug-related education, criminal law, or crime prevention courses) h. Recording or reporting discipline problems to school authorities i. Providing information to school authorities about the legal definitions of behavior for recording or reporting purposes (e.g., defining assault for school authorities)",School Survey on Crime and Safety (SSOCS),True,794.0
4800,"During the 2019–20 school year, did your school or school district have any formalized policies or written documents (e.g., Memorandum of Understanding, Memorandum of Agreement) that outlined the roles, responsibilities, and expectations of sworn law enforcement officers (including School Resource Officers*) at school*?",School Survey on Crime and Safety (SSOCS),False,321.0
4801,"Did these formalized policies or written documents include language defining the role of sworn law enforcement officers (including School Resource Officers*) at school* in the following areas? a. Student discipline b. Use of physical restraints (e.g., handcuffs, Tasers) or chemical aerosol sprays (e.g., Mace, pepper spray) c. Use of firearms* d. Making arrests* on school grounds e. Reporting of criminal offenses to a law enforcement agency",School Survey on Crime and Safety (SSOCS),True,443.0
4802,"How many of the following were present at your school* at least once a week? • If an officer works full-time across various schools in the district, please count this officer as ""Part-time"" for your school. • If none, please place an ""X"" in the None box. Number at your school* a. School Resource Officers* i. Full-time 0 236 0 ii. Part-time b. Sworn law enforcement officers who are not School Resource Officers* i. Full-time ii. Part-time ",School Survey on Crime and Safety (SSOCS),True,441.0
4803,"Aside from sworn law enforcement officers (including School Resource Officers*), how many additional security officers or security personnel were present at your school* at least once a week? • If a security officer or other security personnel works full-time across various schools in the district, please count this person as “Part-time” for your school. Number at your school* Security officers or security personnel None a. Full-time b. Part-time",School Survey on Crime and Safety (SSOCS),True,450.0
4804,"During the 2019–20 school year, did your school provide diagnostic mental health assessments* (e.g., psychological/psychiatric diagnostics assessments) to evaluate students for mental health disorders*?",School Survey on Crime and Safety (SSOCS),False,202.0
4805,"Were diagnostic mental health assessment* services provided to students from your school in the following locations? a. At school*, by a school-employed or contracted mental health professional* b. Outside of school, by a school-employed or contracted mental health professional*",School Survey on Crime and Safety (SSOCS),True,279.0
4806,"During the 2019–20 school year, did your school provide treatment* (e.g., psychotherapy, medication) to students for mental health disorders*? • Include only treatment* provided by a licensed mental health professional*. • Include services that were provided at school* as well as services provided through a contract the school has with an outside provider.",School Survey on Crime and Safety (SSOCS),False,358.0
4807,"Were treatment* services provided to students from your school in the following locations? a. At school*, by a school-employed or contracted mental health professional* b. Outside of school, by a school-employed or contracted mental health professional*",School Survey on Crime and Safety (SSOCS),True,253.0
4808,"During the 2019–20 school year, to what extent did the following factors limit your school’s efforts to provide mental health services to students? • Check one response on each line. Limits in Limits in Does not major way minor way limit a. Inadequate access to licensed mental health professionals* b. Inadequate funding c. Potential legal issues for school or district (e.g., malpractice, insufficient supervision, confidentiality) 678 d. Concerns about reactions from parents e. Lack of community support for providing mental health services to students in your school f. Written or unwritten policies regarding the school’s requirement to pay for the diagnostic mental health assessment* or treatment* of students g. Reluctance to label students with mental health disorders* to avoid stigmatizing the child",School Survey on Crime and Safety (SSOCS),True,811.0
4809,"During the 2019–20 school year, did your school or school district provide any of the following for classroom teachers or aides? YES NO a. Training in classroom management for teachers b. Training in school-wide discipline policies and practices related to violence* c. Training in school-wide discipline policies and practices related to cyberbullying* d. Training in school-wide discipline policies and practices related to bullying* other than cyberbullying* e. Training in school-wide discipline policies and practices related to alcohol and/or drug use f. Training in safety procedures (e.g., how to handle emergencies) g. Training in recognizing early warning signs of students likely to exhibit violent behavior h. Training in recognizing signs of self-harm or suicidal tendencies i. Training in intervention and referral strategies for students displaying signs of mental health disorders* (e.g., depression, mood disorders, ADHD) j. Training in recognizing physical, social, and verbal bullying* behaviors k. Training in recognizing signs of students using/abusing alcohol and/or drugs l. Training in positive behavioral intervention strategies m. Training in crisis prevention and intervention",School Survey on Crime and Safety (SSOCS),True,1203.0
4810,"Aside from sworn law enforcement officers (including School Resource Officers*) or other security officers or personnel who carry firearms, during the 2019–20 school year, were there any staff at your school* who legally carried a firearm* on school property?",School Survey on Crime and Safety (SSOCS),False,259.0
4811,To what extent do the following factors limit your school’s efforts to reduce or prevent crime? • Check one response on each line. Limits in Limits in Does not major way minor way limit a. Lack of or inadequate teacher training in classroom management b. Lack of or inadequate alternative placement or programs for disruptive students c. Likelihood of complaints from parents d. Lack of teacher support for school policies e. Lack of parental support for school policies f. Teachers’ fear of student retaliation g. Fear of litigation h. Inadequate funds i. Inconsistent application of school policies by faculty or staff,School Survey on Crime and Safety (SSOCS),True,620.0
4812,"Please provide information on: • The number of incidents, not the number of victims or offenders. • Recorded incidents, regardless of whether any disciplinary action was taken. • Recorded incidents, regardless of whether students or non-students were involved. • Incidents occurring before, during, or after normal school hours. Column 1 Column 2 Total number Number reported to sworn of recorded incidents law enforcement None None a. Rape* or attempted rape* b. Sexual assault* other than rape* (include threatened rape*) c. Robbery* (taking things by force) i. With a weapon* ii. Without a weapon* d. Physical attack or fight* i. With a weapon* ii. Without a weapon* e. Threats of physical attack* i. With a weapon* ii. Without a weapon* f. Theft or larceny* (taking things worth over $10 without personal confrontation) g. Possession of a firearm or explosive device* h. Possession of a knife or sharp object i. Distribution, possession, or use of illegal drugs j. Inappropriate distribution, possession, or use of prescription drugs k. Distribution, possession, or use of alcohol l. Vandalism*",School Survey on Crime and Safety (SSOCS),True,1098.0
4813,"During the 2019–20 school year, how many hate crimes* occurred at your school*?",School Survey on Crime and Safety (SSOCS),False,79.0
4814,"To the best of your knowledge, were any of these hate crimes* motivated by the offender’s bias against the following characteristics or perceived characteristics? • If a hate crime* was motivated by multiple characteristics, answer ""Yes"" for each that applies. a. Race b. National origin or ethnicity c. Sex d. Religion e. Disability (e.g., physical, mental, and learning disabilities) f. Sexual orientation* g. Gender identity*",School Survey on Crime and Safety (SSOCS),True,428.0
4815,"To the best of your knowledge, during the 2019–20 school year, have there been any incidents of sexual misconduct* between a staff member and a student at your school*?",School Survey on Crime and Safety (SSOCS),False,168.0
4816,"Please select the number of arrests*, including both students and non-students, that occurred at your school* during the 2019–20 school year",School Survey on Crime and Safety (SSOCS),False,140.0
4817,"To the best of your knowledge, how often do the following types of problems occur at your school*? Happens at Happens at Happens least once least once Happens on Never daily a week a month occasion happens a. Student racial or ethnic tensions b. Student bullying* c. Student sexual harassment* of other students d. Student harassment* of other students based on sexual orientation* e. Student harassment* of other students based on gender identity* f. Student harassment* of other students based on religion g. Student harassment* of other students based on disability (e.g. physical, mental and learning disabilities) h. Widespread disorder in classroom i. Student verbal abuse of teachers j. Student acts of disrespect for teachers other than verbal abuse k. Gang* activities",School Survey on Crime and Safety (SSOCS),True,777.0
4818,"To the best of your knowledge, thinking about problems that can occur anywhere (both at your school* and away from school), how often does cyberbullying* among students who attend your school occur?",School Survey on Crime and Safety (SSOCS),False,198.0
4819,"During the 2019–20 school year, did your school allow for the use of the following disciplinary actions? If ""Yes,"" were the actions used this school year? Does your school If “Yes,” was the allow for use of action used this the following? school year? a. Removal with no continuing school services for at least the remainder of the school year b. Removal with school-provided tutoring/home instruction for at least the remainder of the school year c. Transfer to an alternative school* for disciplinary reasons d. Transfer to another regular school for disciplinary reasons e. Out-of-school suspension or removal for less than the remainder of the school year i. With no curriculum or services provided ii. With curriculum or services provided f. In-school suspension for less than the remainder of the school year i. With no curriculum or services provided ii. With curriculum or services provided g. Referral to a school counselor h. Assignment to a program (during school hours) designed to reduce disciplinary problems i. Assignment to a program (outside of school hours) designed to reduce disciplinary problems j. Loss of school bus privileges due to misbehavior k. Corporal punishment l. Placement on school probation with consequences if another incident occurs m. Detention and/or Saturday school n. Loss of student privileges o. Requirement of participation in community service",School Survey on Crime and Safety (SSOCS),True,1388.0
4820,"During the 2019–20 school year, how many students were involved in committing the following offenses, and how many of the following disciplinary actions were taken in response? Please follow these guidelines when determining the number of offenses and disciplinary actions: • If more than one student was involved in an incident, please count each student separately when providing the number of disciplinary actions. • If a student was disciplined more than once, please count each offense separately (e.g., a student who was suspended five times would be counted as five suspensions). • If a student was disciplined in two different ways for a single infraction (e.g., the student was both suspended and referred to counseling), count only the most severe disciplinary action that was taken. • If a student was disciplined in one way for multiple infractions, record the disciplinary action for only the most serious offense. Number of disciplinary actions taken in response to offense a. Use/possession of a firearm or explosive device* b. Use/possession of a weapon* other than a firearm or explosive device* c. Distribution, possession, or use of illegal drugs Total students involved in recorded offenses (regardless of disciplinary action) Removals with no continuing school services for at least the remainder of the school year Transfers to alternative schools* Out-of-school suspensions lasting 5 or more days, but less than the remainder of the school year  Other disciplinary action (e.g., suspension for less than 5 days, detention, etc.)  d. Distribution, possession, or use of alcohol e. Physical attacks or fights*",School Survey on Crime and Safety (SSOCS),True,1630.0
4821,"During the 2019–20 school year, how many of the following occurred? Total number a. Students were removed from your school without continuing services for at least the remainder of the school year for disciplinary reasons. (NOTE: This number should be greater than or equal to the sum of entries in item 33, column 2.) b. Students were transferred to alternative schools* for disciplinary reasons. (NOTE: This number should be greater than or equal to the sum of entries in item 33, column 3.)",School Survey on Crime and Safety (SSOCS),True,493.0
4822,Which of the following best describes your school? 1 Regular public school 2 Charter school 3 Has a magnet program for part of the school 4 Exclusively a magnet school 5 Other - Please specify,School Survey on Crime and Safety (SSOCS),False,192.0
4823,Which of the following grades are offered in this school?,School Survey on Crime and Safety (SSOCS),False,57.0
4824,"Please provide the following dates: a. Start date for your 2019–20 school year 574, 575 MM / DD / 2019 b. End date for your 2019–20 school year",School Survey on Crime and Safety (SSOCS),True,143.0
4825,"As of October 1, 2019, what was your school’s total enrollment?",School Survey on Crime and Safety (SSOCS),False,63.0
4826,"During the 2019–20 school year, how many students transferred to or from your school after the start of the school year? Please report on the total mobility, not just transfers due to disciplinary actions. (NOTE: This number should be greater than or equal to the number of students who were transferred for disciplinary reasons, as reported in item 34b.) • If a student transferred more than once in the school year, count each transfer separately",School Survey on Crime and Safety (SSOCS),False,448.0
4827,What percentage of your school’s total enrollment is present on an average day?,School Survey on Crime and Safety (SSOCS),False,79.0
4828,How many classroom changes do most students make in a typical day? 538 • Count going to lunch and then returning to the same or a different classroom as two classroom changes. Do not count morning arrival or afternoon departure,School Survey on Crime and Safety (SSOCS),False,227.0
4829,What percentage of your current students fit the following criteria? Percent of students None a. Eligible for free or reduced-price lunch b. English language learner (ELL) c. Children with disabilities (CWD)* d. Male ,School Survey on Crime and Safety (SSOCS),True,217.0
4830,What is your best estimate of the percentage of your current students who meet the following criteria? Percent of students a. Below the 15th percentile on standardized tests b. Likely to go to college after high school c. Consider academic achievement to be very important,School Survey on Crime and Safety (SSOCS),True,272.0
4831,How would you describe the crime level in the area(s) in which your students live? 1 High level of crime 2 Moderate level of crime 3 Low level of crime 4 Students come from areas with very different levels of crime,School Survey on Crime and Safety (SSOCS),False,214.0
4832,Name of primary person completing form,School Survey on Crime and Safety (SSOCS),False,38.0
4833,Title or position,School Survey on Crime and Safety (SSOCS),False,17.0
4834,Number of years at this school,School Survey on Crime and Safety (SSOCS),False,30.0
4835,Telephone number,School Survey on Crime and Safety (SSOCS),False,16.0
4836,Best days and times to reach you (in case we have further questions),School Survey on Crime and Safety (SSOCS),False,68.0
4837,Did other school personnel help to complete the questionnaire?,School Survey on Crime and Safety (SSOCS),False,62.0
4838,"If yes, please list the title(s) or position(s) of these staff.",School Survey on Crime and Safety (SSOCS),False,63.0
4839,Date you completed the questionnaire,School Survey on Crime and Safety (SSOCS),False,36.0
4840,"How long did it take you to complete this form, not counting interruptions?",School Survey on Crime and Safety (SSOCS),False,75.0
4841,"During the 2019–20 school year, was it a practice of your school to do the following? • If your school changed its practices during the school year, please answer regarding your most recent practice. • Check ""Yes"" or ""No"" on each line. a. Require visitors to sign or check in and wear badges b. Control access to school buildings during school hours (e.g., locked or monitored doors, loading docks) c. Control access to school grounds during school hours (e.g., locked or monitored gates) d. Equip classrooms with locks so that doors can be locked from the inside e. Close the campus for most or all students during lunch f. Provide school lockers to students g. Have “panic button(s)” or silent alarm(s) that directly connect to law enforcement in the event of an incident h. Provide an electronic notification system that automatically notifies parents in case of a school-wide emergency i. Require faculty and staff to wear badges or picture IDs j. Use one or more security cameras to monitor the school k. Provide two-way radios to any staff l. Require metal detector checks on students every day m. Perform one or more random metal detector checks on students n. Perform one or more random sweeps (e.g., locker checks, dog sniffs) for contraband (e.g., drugs or weapons*) o. Require drug testing for students participating in athletics or other extracurricular activities p. Require students to wear uniforms q. Enforce a strict dress code r. Require clear book bags or ban book bags on school grounds s. Provide a structured anonymous threat reporting system (e.g., online submission, telephone hotline, or written submission via drop box) t. Require students to wear badges or picture IDs u. Prohibit non-academic use of cell phones or smartphones during",School Survey on Crime and Safety (SSOCS),True,1761.0
4842,"Does your school have a written plan that describes procedures to be performed in the following scenarios? a. Active shooter* b. Natural disasters (e.g., earthquakes or tornadoes) c. Hostages d. Bomb threats or incidents e. Chemical, biological, or radiological threats or incidents (e.g., release of mustard gas, anthrax, smallpox, or radioactive materials) f. Suicide threats or incidents g. Pandemic disease 161 h. Post-crisis reunification of students with their families",School Survey on Crime and Safety (SSOCS),True,475.0
4843,"During the 2019–20 school year, did your school have any activities that included the following components for students? a. Prevention curriculum, instruction, or training for students (e.g., conflict resolution, anti-bullying*, dating violence* prevention) b. Social and emotional learning (SEL) for students (e.g., social skills, anger management, mindfulness) c. Behavioral or behavior modification intervention for students (including the use of positive reinforcements) d. Individual mentoring, tutoring, or coaching of students by adults e. Student involvement in peer mediation f. Student court to address student conduct problems or minor offenses g. Student involvement in restorative practices* (e.g., peace or 1 2 conflict circles) h. Programs to promote a sense of community or social integration among students",School Survey on Crime and Safety (SSOCS),True,823.0
4844,"During the 2019–20 school year, did your school have any recognized student groups with the following purposes? a. Acceptance of sexual orientation* and gender identity* of students (e.g., 1 Gay-Straight Alliance) b. Acceptance of students with disabilities (e.g., Best Buddies) c. Acceptance of cultural or religious diversity (e.g., Cultural Awarenes",School Survey on Crime and Safety (SSOCS),True,352.0
4845,Which of the following does your school do to involve or help parents? a. Have a formal process to obtain parental input on policies related to school crime and discipline 190 b. Provide training or technical assistance to parents in dealing with students’  problem behavior,School Survey on Crime and Safety (SSOCS),True,274.0
4846,"During the 2019–20 school year, were any of the following community and outside groups involved in your school’s efforts to promote a safe school? a. Parent groups b. Social service agencies c. Juvenile justice agencies d. Law enforcement agencies e. Mental health agencies f. Civic organizations or service clubs g. Private corporations or businesses h. Religious organizations ",School Survey on Crime and Safety (SSOCS),True,379.0
4847,Were sworn law enforcement officers (including School Resource Officers*) used at least once a week in or around your school at the following times?,School Survey on Crime and Safety (SSOCS),False,148.0
4848,"Did these formalized policies or written documents include language defining the role of sworn law enforcement officers (including School Resource Officers*) at school* in the following areas? a. Student discipline b. Use of physical restraints (e.g., handcuffs, Tasers) or chemical aerosol sprays (e.g., Mace, pepper spray) c. Use of firearms* d. Making arrests* on school grounds e. Reporting of criminal offenses to a law enforcem",School Survey on Crime and Safety (SSOCS),True,433.0
4849,"How many of the following were present at your school* at least once a week? • If an officer works full-time across various schools in the district, please count this officer as ""Part-time"" for your school. • If none, please place an ""X"" in the None box. Number at your school* a. School Resource Officers* i. Full-time ii. Part-time b. Sworn law enforcement officers who are not School Resource Officers* i. Full-time ii. Part-time ",School Survey on Crime and Safety (SSOCS),True,433.0
4850,"Aside from sworn law enforcement officers (including School Resource Officers*), how many additional security officers or security personnel were present at your school* at least once a week?",School Survey on Crime and Safety (SSOCS),False,191.0
4851,Were diagnostic mental health assessment* services provided to students from your school in the following locations?,School Survey on Crime and Safety (SSOCS),False,116.0
4852,"During the 2019–20 school year, did your school provide treatment* (e.g., psychotherapy, medication) to students for mental health disorders*?",School Survey on Crime and Safety (SSOCS),False,142.0
4853,Were treatment* services provided to students from your school in the following locations?,School Survey on Crime and Safety (SSOCS),False,90.0
4854,"During the 2019–20 school year, to what extent did the following factors limit your school’s efforts to provide mental health services to students? • Check one response on each line. Limits in Limits in Does not major way minor way limit a. Inadequate access to licensed mental health professionals* b. Inadequate funding c. Potential legal issues for school or district (e.g., malpractice, insufficient supervision, confidentiality) d. Concerns about reactions from parents e. Lack of community support for providing mental health services to students in your school f. Written or unwritten policies regarding the school’s requirement to pay for the diagnostic mental health assessment* or treatment* of students g. Reluctance to label students with mental health disorders* to avoid stigmatizing the chil",School Survey on Crime and Safety (SSOCS),True,806.0
4855,"During the 2019–20 school year, did your school or school district provide any of the following for classroom teachers or aides? a. Training in classroom management for teachers b. Training in school-wide discipline policies and practices related to violence* c. Training in school-wide discipline policies and practices related to cyberbullying* d. Training in school-wide discipline policies and practices related to bullying* other than cyberbullying* e. Training in school-wide discipline policies and practices related to alcohol and/or drug use f. Training in safety procedures (e.g., how to handle emergencies) g. Training in recognizing early warning signs of students likely to 1 2 exhibit violent behavior h. Training in recognizing signs of self-harm or suicidal tendencies i. Training in intervention and referral strategies for students displaying signs of mental health disorders* (e.g., depression, mood disorders, ADHD) j. Training in recognizing physical, social, and verbal bullying* behaviors k. Training in recognizing signs of students using/abusing alcohol and/or drugs l. Training in positive behavioral intervention strategies m. Training in crisis prevention and intervention",School Survey on Crime and Safety (SSOCS),True,1200.0
4856,"Please record the number of incidents that occurred at school* during the 2019–20 school year for the offenses listed below. (NOTE: The number in column 1 should be greater than or equal to the number in column 2.) Please provide information on: • The number of incidents, not the number of victims or offenders. • Recorded incidents, regardless of whether any disciplinary action was taken. • Recorded incidents, regardless of whether students or non-students were involved. • Incidents occurring before, during, or after normal school hours. a. Rape* or attempted rape* b. Sexual assault* other than rape* (include threatened rape*) c. Robbery* (taking things by force)  i. With a weapon* ii. Without a weapon* d. Physical attack or fight*  i. With a weapon* ii. Without a weapon* e. Threats of physical attack* i. With a weapon* ii. Without a weapon* f. Theft or larceny* (taking things worth over $10 without personal confrontation) g. Possession of a firearm or explosive device* h. Possession of a knife or sharp object i. Distribution, possession, or use of illegal drugs j. Inappropriate distribution, possession, or use of prescription drugs k. Distribution, possession, or use of alcohol l. Vandalism*",School Survey on Crime and Safety (SSOCS),True,1211.0
4857,"To the best of your knowledge, were any of these hate crimes* motivated by the offender’s bias against the following characteristics or perceived characteristics?",School Survey on Crime and Safety (SSOCS),False,162.0
4858,"Please select the number of arrests*, including both students and non-students, that occurred at your school* during the 2019–20 school year.",School Survey on Crime and Safety (SSOCS),False,141.0
4859,"To the best of your knowledge, how often do the following types of problems occur at your school*? a. Student racial or ethnic tensions b. Student bullying* c. Student sexual harassment* of other students d. Student harassment* of other students based on sexual orientation* e. Student harassment* of other students based on gender identity* f. Student harassment* of other students based on religion g. Student harassment* of other students based on disability (e.g. physical, mental and learning disabilities) h. Widespread disorder in classroom i. Student verbal abuse of teachers 380 j. Student acts of disrespect for teachers other than verbal abuse k. Gang* activities",School Survey on Crime and Safety (SSOCS),True,674.0
4860,"During the 2019–20 school year, did your school allow for the use of the following disciplinary actions? If ""Yes,"" were the actions used this school year? a. Removal with no continuing school services for at least the remainder of the school year b. Removal with school-provided tutoring/home instruction for at least the remainder of the school year c. Transfer to an alternative school* for disciplinary reasons d. Transfer to another regular school for disciplinary reasons e. Out-of-school suspension or removal for less than the remainder of the school year i. With no curriculum or services provided ii. With curriculum or services provided f. In-school suspension for less than the remainder of the school year i. With no curriculum or services provided ii. With curriculum or services provided g. Referral to a school counselor h. Assignment to a program (during school hours) designed to reduce disciplinary problems i. Assignment to a program (outside of school hours) designed to reduce disciplinary problems j. Loss of school bus privileges due to misbehavior k. Corporal punishment l. Placement on school probation with consequences if another incident occurs m. Detention and/or Saturday school n. Loss of student privileges o. Requirement of participation in community service",School Survey on Crime and Safety (SSOCS),True,1291.0
