question_id,question_text,survey_key
Q6367,Is this job complete?,American Housing Survey (AHS)
Q6368,"Was it completed in Current Survey YearM2, Current Survey YearM1, or Current Survey Year?",American Housing Survey (AHS)
Q6369,When did you incur the majority of your expenses for this project? Was it...?,American Housing Survey (AHS)
Q6370,What was the main source of funding for this job?,American Housing Survey (AHS)
Q6371,"Is this ^MISOUTB job included in that work, OR is it a different job?",American Housing Survey (AHS)
Q6372,Did someone in your household do most of the work?,American Housing Survey (AHS)
Q6373,"How much did that MAJOR LOT or YARD work cost, including your costs and any amount covered by insurance, not counting your time?",American Housing Survey (AHS)
Q6374,Is this job complete?,American Housing Survey (AHS)
Q6375,"Was it completed in Current Survey YearM2, Current Survey YearM1, or Current Survey Year?",American Housing Survey (AHS)
Q6376,When did you incur the majority of your expenses for this project? Was it...?,American Housing Survey (AHS)
Q6377,What was the main source of funding for this job?,American Housing Survey (AHS)
Q6378,"Is this ^MISOUTC job included in that work, OR is it a different job?",American Housing Survey (AHS)
Q6379,Did someone in your household do most of the work?,American Housing Survey (AHS)
Q6380,"How much did that MAJOR LOT or YARD work cost, including your costs and any amount covered by insurance, not counting your time?",American Housing Survey (AHS)
Q6381,Is this job complete?,American Housing Survey (AHS)
Q6382,"Was it completed in Current Survey YearM2, Current Survey YearM1, or Current Survey Year?",American Housing Survey (AHS)
Q6383,When did you incur the majority of your expenses for this project? Was it...?,American Housing Survey (AHS)
Q6384,What was the main source of funding for this job?,American Housing Survey (AHS)
Q6385,"Did you do any of these home improvements to make your home more accessible for people with physical limitations, such as people using a wheelchair or a walker?",American Housing Survey (AHS)
Q6386,Did you do any of these home improvements to improve energy efficiency?,American Housing Survey (AHS)
Q6387,Did you do any of these home improvements to get your house ready for sale?,American Housing Survey (AHS)
Q6388,"Since 12 Months prior to date of interview, did ^you_name work for pay at a job or for an individual?",American Housing Survey (AHS)
Q6389,"Since 12 Months prior to date of interview, did ^you_name receive any wages, salary, commissions, bonuses, or tips?",American Housing Survey (AHS)
Q6390,How much did ^you_name receive since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6391,"I have recorded that ^you_name received ^SALQ in earnings from wages, salary, commissions, bonuses, and tips SINCE 12 Months prior to date of interview. Is this correct?",American Housing Survey (AHS)
Q6392,"(Since 12 Months prior to date of interview,) did ^you_name receive any self-employment income?",American Housing Survey (AHS)
Q6393,What was the amount?,American Housing Survey (AHS)
Q6394,I have recorded that ^you_name received ^SELFQ in self-employment income SINCE 12 Months prior to date of interview. Is this correct,American Housing Survey (AHS)
Q6395,"(Since 12 Months prior to date of interview,) did ^you_name receive interest from savings, money market funds, CDs, or other interest bearing accounts?",American Housing Survey (AHS)
Q6396,What was the amount received?,American Housing Survey (AHS)
Q6397,I have recorded that ^you_name received ^INTQ in interest SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6398,"(Since 12 Months prior to date of interview), did ^you_name have dividends from stocks?",American Housing Survey (AHS)
Q6399,What was the amount received?,American Housing Survey (AHS)
Q6400,I have recorded that ^you_name received ^DIVQ in dividends SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6401,"(Since 12 Months prior to date of interview), did ^you_name receive net rental income ^other_properties?",American Housing Survey (AHS)
Q6402,What was the amount received?,American Housing Survey (AHS)
Q6403,I have recorded that ^you_name received ^RENTQ in net rental income SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6404,"(Since 12 Months prior to date of interview,) did ^you_name receive any Social Security or Railroad Retirement benefits?",American Housing Survey (AHS)
Q6405,What was the amount?,American Housing Survey (AHS)
Q6406,I have recorded that ^you_name received ^SSQ in Social Security or Railroad Retirement SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6407,"(Since 12 Months prior to date of interview,) did ^you_name receive any Supplemental Security Income (SSI) payments?",American Housing Survey (AHS)
Q6408,What was the amount?,American Housing Survey (AHS)
Q6409,I have recorded that ^you_name received ^SSIQ in SSI payments SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6410,"(Since 12 Months prior to date of interview), did ^you_name receive any public assistance, such as Temporary Assistance for Needy Families (TANF), or public welfare cash assistance from the state or local welfare office? Do not include WIC or SNAP (The Supplemental Nutrition Assistance Program).",American Housing Survey (AHS)
Q6411,What was the amount?,American Housing Survey (AHS)
Q6412,I have recorded that ^you_name received ^WELFQ in public assistance or public welfare payments SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6413,"(Since 12 Months prior to date of interview,) did ^you_NAME receive any retirement or survivor pensions?",American Housing Survey (AHS)
Q6414,What was the amount?,American Housing Survey (AHS)
Q6415,I have recorded that ^you_name received ^RETIRQ in retirement or survivor pensions SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6416,"(Since 12 Months prior to date of interview,) did ^you_name receive any disability payments such as SSDI, worker's compensation, veteran's disability or other disability payments?",American Housing Survey (AHS)
Q6417,What was the amount?,American Housing Survey (AHS)
Q6418,"I have recorded that ^you_name received ^WKCMPQ in SSDI, worker's compensation, veteran's disability or other disability payments SINCE 12 Months prior to date of interview. Is this correct?",American Housing Survey (AHS)
Q6419,"(Since 12 Months prior to date of interview,) did ^you_name receive alimony or child support?",American Housing Survey (AHS)
Q6420,What was the amount?,American Housing Survey (AHS)
Q6421,I have recorded that ^you_name received ^ALIMQ in alimony or child support SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6422,"(Since 12 Months prior to date of interview), did ^you_name regularly receive income from any other sources, such as Veteran's (VA) payments or unemployment compensation?",American Housing Survey (AHS)
Q6423,What was the amount from all sources?,American Housing Survey (AHS)
Q6424,I have recorded that you received ^OTHNRQ in income from other sources SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6425,What was ^your_NAME TOTAL income since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6426,I have recorded that ^your_NAME total income SINCE 12 Months prior to date of interview was ^MISSINC. Is this correct?,American Housing Survey (AHS)
Q6427,^calc_record ^you_NAME ^have_has2 received ^income since 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6428,What is your best estimate of the total income ^you_name received from all sources since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6429,"Since 12 Months prior to date of interview, did sales of crops, livestock, and other farm products from this place amount to $1,000 or more?",American Housing Survey (AHS)
Q6430,What is your best estimate of the total income ^your_this4 received from all sources since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6431,"Since 12 Months prior to date of interview, did you work for pay at a job or for an individual?",American Housing Survey (AHS)
Q6432,"Since 12 Months prior to date of interview, did you receive any earnings from wages, salary, commissions, bonuses or tips?",American Housing Survey (AHS)
Q6433,How much did you receive since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6434,"I have recorded that you received ^SALNRQ in earnings from wages, salary, commissions, bonuses, and tips SINCE 12 Months prior to date of interview. Is this correct?",American Housing Survey (AHS)
Q6435,"(Since 12 Months prior to date of interview,) did you receive any selfemployment?",American Housing Survey (AHS)
Q6436,What was the amount?,American Housing Survey (AHS)
Q6437,I have recorded that you received ^SELFNRQ in self-employment income SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6438,"(Since 12 Months prior to date of interview), did you regularly receive income from any other sources, such as Veteran's (VA) payments or unemployment compensation?",American Housing Survey (AHS)
Q6439,What was the amount from all other sources?,American Housing Survey (AHS)
Q6440,I have recorded that you received ^OTHNRQ in income on a regular basis from other sources SINCE 12 Months prior to date of interview. Is this correct?,American Housing Survey (AHS)
Q6441,"In case I'm not able to reach ^NAMEFILL2 at a later time, can you provide an estimate of ^NAMEFILL2's total income before deductions since 12 Months prior to date of interview?",American Housing Survey (AHS)
Q6442,Is there anyone home now who could provide an estimate of ^NAMEFILL2's income since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6443,What is your estimate of ^NAMEFILL2's total income before deductions since 12 Months prior to date of interview?,American Housing Survey (AHS)
Q6444,"(Since 12 Months prior to date of interview), did you ^or_household_anyone receive benefits from the Food Stamp Benefits Program or SNAP (the Supplemental Nutrition Assistance Program)? Do not include WIC, the School Lunch Program, or assistance from food banks.",American Housing Survey (AHS)
Q6445,The highest grade or level of school ^you_NAME completed was ^GRADE. Is that still correct?,American Housing Survey (AHS)
Q6446,What is the highest level of school ^you_NAME ^have_has completed or the highest degree ^you_he_she have received?,American Housing Survey (AHS)
Q6447,"Last week, ^were_was_S1 ^you_NAME enrolled in a high school, college, or university?",American Housing Survey (AHS)
Q6448,In what country ^were_was ^you_NAME born?,American Housing Survey (AHS)
Q6449,^Are_Is1 ^you_NAME a CITIZEN of the United States?,American Housing Survey (AHS)
Q6450,^Were_Was ^you_NAME born a citizen of the United States?,American Housing Survey (AHS)
Q6451,Did ^you_NAME become a citizen of the United States through naturalization?,American Housing Survey (AHS)
Q6452,When did ^you_NAME come to live in the United States?,American Housing Survey (AHS)
Q6453,Did ^you_NAME ever serve on active duty in the U. S. Armed Forces?,American Housing Survey (AHS)
Q6454,When did ^you_NAME serve?,American Housing Survey (AHS)
Q6455,^AreYou_IsName now in the Armed Forces?,American Housing Survey (AHS)
Q6456,In what country was ^your_NAME mother born?,American Housing Survey (AHS)
Q6457,In what country was ^your_NAME father born?,American Housing Survey (AHS)
Q6458,Are any of PRNT_Fill currently homeowners?,American Housing Survey (AHS)
Q6459,Did any of PRNT_Fill ever own a home?,American Housing Survey (AHS)
Q6460,Did any of PRNT_Fill own a home when ^you_NAME bought this home?,American Housing Survey (AHS)
Q6461,Now thinking about everyone in your household. ^Are_Is3 deaf or do ^You_They2 have serious difficulty hearing?,American Housing Survey (AHS)
Q6462,"Who is that? Enter all that apply, separate with commas. Probe: Anyone else?",American Housing Survey (AHS)
Q6463,^Are_Is3 blind or do ^You_They2 have serious difficulty seeing even when wearing glasses?,American Housing Survey (AHS)
Q6464,(Is anyone in this household blind or do they have serious difficulty seeing even when wearing glasses?) Who is that?,American Housing Survey (AHS)
Q6465,"Because of a physical, mental, or emotional condition, ^Anyone_You2 have serious difficulty concentrating, remembering, or making decisions?",American Housing Survey (AHS)
Q6466,"(Because of a physical, mental, or emotional condition, does anyone in this household have serious difficulty concentrating, remembering, or making decisions?) Who is that?",American Housing Survey (AHS)
Q6467,^Anyone_You have serious difficulty walking or climbing stairs?,American Housing Survey (AHS)
Q6468,(Does anyone in this household have serious difficulty walking or climbing stairs?) Who is that?,American Housing Survey (AHS)
Q6469,^Anyone_You have difficulty dressing or bathing?,American Housing Survey (AHS)
Q6470,(Does anyone in this household have difficulty dressing or bathing?) Who is that?,American Housing Survey (AHS)
Q6471,"Because of a physical, mental, or emotional condition, ^You_Anyone2 have difficulty doing errands alone such as visiting a doctor's office or shopping?",American Housing Survey (AHS)
Q6472,"(Because of a physical, mental, or emotional condition, does anyone in this household have difficulty doing errands alone such as visiting a doctor's office or shopping?)",American Housing Survey (AHS)
Q6473,"Were you forced to move by a landlord, a bank or other financial institution, or the government?",American Housing Survey (AHS)
Q6474,"Were you forced to move because of a natural disaster or fire, whether the fire started inside or outside of your home?",American Housing Survey (AHS)
Q6475,"What happened? Was it a . . . Read all categories. Enter all that apply, separate with commas. 1. Fire that started inside your home, such as from an electrical shortage or cooking equipment? 2. Fire that started outside your home, such as from a wildfire? 3. Earthquake? 4. Tornado? 5. Hurricane? 6. Landslide? 7. Flood? 8. Other?",American Housing Survey (AHS)
Q6476,Did you choose to move for a new job or job transfer?,American Housing Survey (AHS)
Q6477,(Did you choose to move) ... to form your own household?,American Housing Survey (AHS)
Q6478,"(Did you choose to move) ... to be closer to family, including for health reasons, economic reasons, or for any other reasons?",American Housing Survey (AHS)
Q6479,"(Did you choose to move) ... because of a change in household or family size, including marriage, divorce, separation, or child birth or adoption?",American Housing Survey (AHS)
Q6480,(Did you choose to move) ... to reduce commuting time?,American Housing Survey (AHS)
Q6481,(Did you choose to move) ... to upgrade to a larger home or a better quality home?,American Housing Survey (AHS)
Q6482,(Did you choose to move) ... to reduce your housing costs?,American Housing Survey (AHS)
Q6483,(Did you choose to move) ... to be in a more desirable neighborhood?,American Housing Survey (AHS)
Q6484,(Did you choose to move) ... for some other reason?,American Housing Survey (AHS)
Q6485,What was the reason?,American Housing Survey (AHS)
Q6486,Did you end your housing search sooner than you would have liked?,American Housing Survey (AHS)
Q6487,Did you end your housing search because you had to move quickly and did not have time to fully explore your housing options?,American Housing Survey (AHS)
Q6488,(Did you end your housing search) because you had difficulty traveling to other neighborhoods to find preferred housing?,American Housing Survey (AHS)
Q6489,"Did you find your home through family, friends, or other word of mouth?",American Housing Survey (AHS)
Q6490,"(Did you find your home) On an internet site (such as craigslist, apartment.com, realtor.com, or Zillow)?",American Housing Survey (AHS)
Q6491,(Did you find your home) In a newspaper or other publication?,American Housing Survey (AHS)
Q6492,(Did you find your home) From talking with a real estate agent?,American Housing Survey (AHS)
Q6493,(Did you find your home) On an apartment rental agency listing?,American Housing Survey (AHS)
Q6494,(Did you find your home) On a sign on the outside of the building/house?,American Housing Survey (AHS)
Q6495,(Did you find your home) In some other way?,American Housing Survey (AHS)
Q6496,"Is this neighborhood better, worse, or about the same as your last neighborhood?",American Housing Survey (AHS)
Q6497,"Is this ^HTYPEFILL better, worse, or about the same as your last home?",American Housing Survey (AHS)
Q6498,Did ^you_all_he_she_they move here from the same previous residence?,American Housing Survey (AHS)
Q6499,Which people moved here from the first previous residence?,American Housing Survey (AHS)
Q6500,Which people moved here from the next previous residence?,American Housing Survey (AHS)
Q6501,Which people moved here from the next previous residence?,American Housing Survey (AHS)
Q6502,What zip code did ^you live in just before moving here?,American Housing Survey (AHS)
Q6503,Did ^you move more than 50 miles?,American Housing Survey (AHS)
Q6504,Was that residence - ^MOVERS2 Read all answer categories 1. A house? 2. An apartment? 3. A manufactured/mobile home? 4. Or some other type of residence?,American Housing Survey (AHS)
Q6505,Was that home - 1. Owned or being bought by someone in that household? 2. Rented? 3. Occupied without payment of rent?,American Housing Survey (AHS)
Q6506,How many people lived in that household just before the move?,American Housing Survey (AHS)
Q6507,Was that ^XUNIT ^XTEN by someone who moved here?,American Housing Survey (AHS)
Q6508,Was it ^XTEN by a relative?,American Housing Survey (AHS)
Q6509,"When ^you moved, did ^your housing costs increase, decrease, or stay about the same, including utilities and ^mort_rent.",American Housing Survey (AHS)
Q6510,Earlier you reported being forced to move because of a natural disaster or fire . . . Did the natural disaster or fire affect other units in your building?,American Housing Survey (AHS)
Q6511,The following NHQIntro Question Fill NHQIntro Is/Are Fill about ^your_the community.,American Housing Survey (AHS)
Q6512,Is ^your_the house part of a subdivision or housing development?,American Housing Survey (AHS)
Q6513,(Last time) we recorded that ^your_theCommunity1 is gated or surrounded by walls or fences to prevent access by persons other than residents. Is this information still correct?,American Housing Survey (AHS)
Q6514,Is ^your_the Community1 gated or surrounded by walls or fences to prevent access by persons other than residents?,American Housing Survey (AHS)
Q6515,"(Last time) we recorded that your Community1 was age-restricted, meaning that at least one member of the family must be at least 55 years or older. Is this information still correct?",American Housing Survey (AHS)
Q6516,"You mentioned that one or more members of your household are 55 or older. Some Community2 are age-restricted, meaning that at least one member of the household must be at least 55 years or older. Is your Community1 age-restricted?",American Housing Survey (AHS)
Q6517,Sometimes communities that are not age-restricted still attract certain age groups. Do you think the majority of your neighbors are 55 or over?,American Housing Survey (AHS)
Q6518,"Are there any bodies of water, such as ponds, lakes, rivers, or the ocean within a half block of ^your_the ^home_mobile_building?",American Housing Survey (AHS)
Q6519,Would you call ^your_this1 ^home_mobile_building waterfront property?,American Housing Survey (AHS)
Q6520,"Thinking about the other buildings within a half block from ^your_the ^home_mobile_building, are there any: Enter all that apply 1. Single-family detached homes? 2. Single-family townhouses or row houses? 3. Apartment buildings? 4. Manufactured/mobile homes? 5. None of the above",American Housing Survey (AHS)
Q6521,"Last time we recorded that there were businesses or institutions, such as stores, restaurants, schools, or hospitals within a half block of ^your_the ^home_mobile_building. Is this information still correct?",American Housing Survey (AHS)
Q6522,"Are there any businesses or institutions, such as stores, restaurants, schools, or hospitals within a half block of ^your_the ^home_mobile_building?",American Housing Survey (AHS)
Q6523,(Last time) we recorded that there were factories or other industrial structures within a half block. Is this information still correct?,American Housing Survey (AHS)
Q6524,How about any factories or other industrial structures?,American Housing Survey (AHS)
Q6525,(Last time) we recorded that there was more than one building with metal bars on the windows. Is this information still correct?,American Housing Survey (AHS)
Q6526,Last time we recorded that there was a building with metal bars on its windows within a half block of ^your_the ^home_mobile_building. Is this information still correct?,American Housing Survey (AHS)
Q6527,"Now, thinking of ALL of the buildings that are within a half block of ^your_the ^home_mobile_building, do any of these buildings have metal bars on their windows?",American Housing Survey (AHS)
Q6528,Is there more than one building with metal bars on the windows?,American Housing Survey (AHS)
Q6529,Are there any vandalized or abandoned buildings within a half block of ^your_the ^home_mobile_building?,American Housing Survey (AHS)
Q6530,Is there more than one vandalized or abandoned building?,American Housing Survey (AHS)
Q6531,"Is there trash, litter, or junk in the streets, roads, empty lots, or on any properties within a half block of ^your_the ^home_mobile_building?",American Housing Survey (AHS)
Q6532,"Is there a small amount or a large amount of trash, litter, or junk?",American Housing Survey (AHS)
Q6533,Do you agree or disagree with the following statements about ^your_the neighborhood...?,American Housing Survey (AHS)
Q6534,This neighborhood has good schools.,American Housing Survey (AHS)
Q6535,"(The neighborhood has) a lot of petty crime. Examples of petty crime are shoplifting, bike theft, and vandalism.",American Housing Survey (AHS)
Q6536,"(The neighborhood has) a lot of serious crime. Examples of serious crime are murder, assault and, robbery",American Housing Survey (AHS)
Q6537,"(This neighborhood has) good bus, subway, or commuter train service.",American Housing Survey (AHS)
Q6538,This neighborhood is at high risk for floods or other disasters.,American Housing Survey (AHS)
Q6539,"On a scale of 1 to 10, how would you rate your ^HTYPEFILL as a place to live?",American Housing Survey (AHS)
Q6540,"How would you rate your neighborhood on a scale of 1 - 10? 10 is best, 1 is worst",American Housing Survey (AHS)
Q6541,Does ^your_this1 neighborhood have bothersome street noise or heavy traffic?,American Housing Survey (AHS)
Q6542,Which one of the following best describes the area of ^your_this1 home?,American Housing Survey (AHS)
Q6543,"Overall, ^12monthsLC, how difficult was it for you to afford your HI - Rent or mortgage payments?",American Housing Survey (AHS)
Q6544,How often ^12monthsLC would you say you were worried or stressed about having enough money to pay your HI - Rent or mortgage?,American Housing Survey (AHS)
Q6545,Was there ever a time when ^you_yourhh were a month or more behind in making a HI - Rent or mortgage payment?,American Housing Survey (AHS)
Q6546,How often ^12monthsLC would you say ^you_yourhh were behind on your HI - Rent or mortgage payments?,American Housing Survey (AHS)
Q6547,"In a typical month, is the HI - Rent or mortgage payment more than half of your household's monthly income?",American Housing Survey (AHS)
Q6548,^12monthsUC how often were you worried or stressed about being forced to move?,American Housing Survey (AHS)
Q6549,How worried are you right now about being forced to move? Are you... Read all answer options 223 1. Very worried 2. Moderately worried 3. A little worried 4. Not at all worried,American Housing Survey (AHS)
Q6550,An eviction is when your landlord forces you to move. Have you been threatened with eviction in this home ^12monthsLC,American Housing Survey (AHS)
Q6551,"^12monthsUC, have you received an eviction notice?",American Housing Survey (AHS)
Q6552,How likely is it that you will have to leave this home because of eviction?,American Housing Survey (AHS)
Q6553,"^12monthsUC, have you received a notice that the current mortgage was going to be foreclosed on?",American Housing Survey (AHS)
Q6554,Is your current mortgage in foreclosure now?,American Housing Survey (AHS)
Q6555,How likely is it that you will have to leave your home because of foreclosure?,American Housing Survey (AHS)
Q6556,How long did you live in your previous home?,American Housing Survey (AHS)
Q6557,About how many months would you say you lived there?,American Housing Survey (AHS)
Q6558,^Are_Is2 staying here because you_they had to leave where you_they were living before and had no other place to stay?,American Housing Survey (AHS)
Q6559,"How many people, including yourself (are staying here because they had to leave where they were living before and had no other place to stay)?",American Housing Survey (AHS)
Q6560,At any time in the last 12 months did_you_anyone experience homelessness?,American Housing Survey (AHS)
Q6561,"How many people, including yourself (experienced homelessness)?",American Housing Survey (AHS)
Q6562,"^12monthsUC, how often have you noticed any musty smells, or other signs of dampness, mold, or mildew, inside your home? Would you say it was daily, weekly, monthly, a few times, or never?",American Housing Survey (AHS)
Q6563,How safe do you feel inside your home?,American Housing Survey (AHS)
Q6564,"How well does your ^HTYPEFILL stay cool in HOT WEATHER without the aid of air conditioning or other cooling device? Would you say Very well, Somewhat well, Not very well, or Not well at all?",American Housing Survey (AHS)
Q6565,"Is any part of the exterior of your ^HTYPEFILL, including walls, windows, and roof ever shaded by trees, another building, or something else such as an awning?",American Housing Survey (AHS)
Q6566,"How is the shade from trees, buildings and/or other sources within a half block of your housing unit? Would you say it is Very shady, Somewhat shady, Not very shady, or Not at all shady?",American Housing Survey (AHS)
Q6567,12_lived3 did any household member visit an emergency room or urgent care center due to heat stroke or other heat-related illness?,American Housing Survey (AHS)
Q6568,"Would you say your health in general is excellent, very good, good, fair, or poor?",American Housing Survey (AHS)
Q6569,There are many things that may prevent people from getting enough sleep. Do any of the following problems with your home frequently prevent those who live here from getting enough sleep?,American Housing Survey (AHS)
Q6570,"To the best of your knowledge, has a doctor or other health professional ever told anyone in this household that they have asthma?",American Housing Survey (AHS)
Q6571,Who is that?,American Housing Survey (AHS)
Q6572,Do YouPeopleAsthma still have asthma?,American Housing Survey (AHS)
Q6573,"During the last 12 months, did YouPeopleAsthma visit an emergency room or urgent care center because of YourTheirAsthma asthma?",American Housing Survey (AHS)
Q6574,"Has your home's air been tested for the presence of radon, a gas that is found in the air in some homes?",American Housing Survey (AHS)
Q6575,"reference time for utility costs how often has anyone, including visitors, smoked tobacco inside your home? Smoking also includes vaping or the use of e-cigarettes. Would you say it was daily, weekly, monthly, a few times or never?",American Housing Survey (AHS)
Q6576,"How would you rate the indoor air quality in your unit? Would you say it is excellent, very good, good, fair, or poor?",American Housing Survey (AHS)
Q6577,DoesYourKitchen have a working range hood with a fan that captures cooking fumes and exhausts them OUTDOORS OR INTO AN ATTIC?,American Housing Survey (AHS)
Q6578,DoesTheBathroom have a working exhaust fan?,American Housing Survey (AHS)
Q6579,Do any children 6 years or younger visit your home on a regular basis?,American Housing Survey (AHS)
Q6580,"In your opinion, is the water from the ^WATERFILL safe for cooking and drinking?",American Housing Survey (AHS)
Q6581,"How many of the electrical outlets in your home have child tamperresistant outlet covers? Would you say all, some or none?",American Housing Survey (AHS)
Q6582,"How many chemicals, pesticides, cleaning supplies, and medicines are stored out of the reach of young children? Would you say all, some or none?",American Housing Survey (AHS)
Q6583,Do you have access to an outdoor swimming pool on ^POOLACC property?,American Housing Survey (AHS)
Q6584,Is there a fence at least 4 feet tall that goes all the way around the pool with a gate that closes and locks automatically?,American Housing Survey (AHS)
Q6585,"Are any extension cords being used in this home that are cracked, or worn, or that get hot when being used?",American Housing Survey (AHS)
Q6586,"Does your ^HTYPEFILL have any stairs inside, such as stairs to upstairs, basement, attic, etc.? Stairs are sets of three or more steps.",American Housing Survey (AHS)
Q6587,Do all stairs accessible to children in your home have gates?,American Housing Survey (AHS)
Q6588,"Does your ^HTYPEFILL have any stairs outside, such as stairs to safely enter or exit your home? Stairs are sets of three or more steps.",American Housing Survey (AHS)
Q6589,"Thinking about the stairs StairsInOut your home, do any of these stairs have steps that are missing, broken, or loose?",American Housing Survey (AHS)
Q6590,Do any of these stairs have steps that are too steep or narrow?,American Housing Survey (AHS)
Q6591,Do any of these stairs have steps that are sometimes slippery?,American Housing Survey (AHS)
Q6592,"Do any of these stairs have steps where handrails are missing, broken, or not firmly attached?",American Housing Survey (AHS)
Q6593,Do any of these stairs have steps that are not well lit?,American Housing Survey (AHS)
Q6594,Earlier you reported that the rent you pay for your ^HTYPEFILL is ^PRENT_RENT ^month_year. Is this correct?,American Housing Survey (AHS)
Q6653,"Since (Date of Last Interview), have there been any changes to the building; such as changes to the utilities, amenities, or elderly services; elevator; or owner/agent/builder information?",Survey of Market Absorption (SOMA)
Q6654,"We previously recorded that there are (Number of units) housing units in the building at this location. Is that correct?""",Survey of Market Absorption (SOMA)
Q6655,How many housing units are in the building at this location?,Survey of Market Absorption (SOMA)
Q6656,We previously recorded that there are (Number of floors) floors in the building at this location. Is that correct?,Survey of Market Absorption (SOMA)
Q6657,How many floors are in the building at this location?,Survey of Market Absorption (SOMA)
Q6658,Is there an elevator at this location?,Survey of Market Absorption (SOMA)
Q6659,What type of units are in this building?,Survey of Market Absorption (SOMA)
Q6660,Is the building under any of the following programs?,Survey of Market Absorption (SOMA)
Q6661,How many units in this building are under any of the following programs?,Survey of Market Absorption (SOMA)
Q6662,Are any of the units in this building reserved for transient use?,Survey of Market Absorption (SOMA)
Q6663,"You answered ""Yes"" to transient use. How many units are reserved for transient use?",Survey of Market Absorption (SOMA)
Q6664,Are the following items included in the (rent or condominium fee) or available at extra cost? Electricity,Survey of Market Absorption (SOMA)
Q6665,Are the following items included in the (rent or condominium fee) or available at extra cost? Gas,Survey of Market Absorption (SOMA)
Q6666,Are the following items included in the (rent or condominium fee) or available at extra cost? Water,Survey of Market Absorption (SOMA)
Q6667,Are the following items included in the (rent or condominium fee) or available at extra cost? Sewer,Survey of Market Absorption (SOMA)
Q6668,Are the following items included in the (rent or condominium fee) or available at extra cost? Cable or Satellite TV,Survey of Market Absorption (SOMA)
Q6669,Are the following items included in the (rent or condominium fee) or available at extra cost? Internet or WiFi,Survey of Market Absorption (SOMA)
Q6670,Are the following items included in the (rent or condominium fee) or available at extra cost? Swimming Pool,Survey of Market Absorption (SOMA)
Q6671,Are the following items included in the (rent or condominium fee) or available at extra cost? Off-street parking,Survey of Market Absorption (SOMA)
Q6672,We previously recorded (availability of individual washer-dryer connections in every unit/shared laundry facilities) in this building. Is that correct?,Survey of Market Absorption (SOMA)
Q6673,Does the management of this building provide a washer and dryer within each unit?,Survey of Market Absorption (SOMA)
Q6674,(We previously recorded that this building is in a development that is age-restricted. Is that correct?/Is this building in a development that is age-restricted?),Survey of Market Absorption (SOMA)
Q6675,Does the management of this building provide residents with... Meals?,Survey of Market Absorption (SOMA)
Q6676,Does the management of this building provide residents with... Transportation?,Survey of Market Absorption (SOMA)
Q6677,Does the management of this building provide residents with... Housekeeping within the unit?,Survey of Market Absorption (SOMA)
Q6678,Does the management of this building provide assistance to residents with... Managing finances?,Survey of Market Absorption (SOMA)
Q6679,"Does the management of this building provide assistance with... Personal care, for example, bathing, eating, moving about, dressing, or toilet use?",Survey of Market Absorption (SOMA)
Q6680,What is the total number of (Unfurnished/Furnished/Co-op/Condo) units in this building?,Survey of Market Absorption (SOMA)
Q6681,How many of those are Efficiency or Studio units?,Survey of Market Absorption (SOMA)
Q6682,How many of those are 1 bedroom units?,Survey of Market Absorption (SOMA)
Q6683,How many of those are 2 bedroom units?,Survey of Market Absorption (SOMA)
Q6684,How many of those are units with 3 or more bedrooms?,Survey of Market Absorption (SOMA)
Q6685,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at less than $850/at less than $200,000/at less than $250,000) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6686,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $850 to $1,049/at $200,000 to $249,999/at $250,000 to $299,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
Q6687,"As of (Date of last interview), how many (Number of Bedrooms) (unfurnished/furnished/cooperative/condominium) units (were available when the building opened/were available) (for sale/for rent) (at $1,050 to $1,249/at $250,000 to $299,999/at $300,000 to $349,999) having never been previously (rented/sold)?",Survey of Market Absorption (SOMA)
